WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,LATITUDE,LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES
AGC100012333-SJCDW00057,7.46,DO,11/5/2018,MG/L,=,0,37.75896,-121.05673,UNK,,,,AGLAND,SJCDW00057,SJCDW00057
T0607700888-MW-8,2.07,DO,1/14/2003,MG/L,=,1,37.9545366,-121.2706205,MONITORING,,,,EDF,MW-8,MW-8
T0607700888-MW-7,7.86,DO,1/14/2003,MG/L,=,1,37.9544468,-121.2705437,MONITORING,,,,EDF,MW-7,MW-7
T0609900374-MW-1,5.7,DO,5/22/2002,MG/L,=,1,37.5515912,-120.9102784,MONITORING,,,,EDF,MW-1,MW-1
T0609900374-MW-2,6.3,DO,5/22/2002,MG/L,=,1,37.5514845,-120.9099516,MONITORING,,,,EDF,MW-2,MW-2
T0607700597-MWO-1X,1.91,DO,11/30/2006,MG/L,=,0.1,37.820841,-121.2912454,MONITORING,,,,EDF,MWO-1X,MWO-1X
AGC100012333-SJCDW00023,7.05,DO,11/5/2018,MG/L,=,0,37.7308,-121.15658,UNK,,,,AGLAND,SJCDW00023,SJCDW00023
T0607700214-MW4,0.73,DO,9/17/2012,MG/L,=,0.1,37.7450148,-121.427024,MONITORING,,,,EDF,MW4,MW4
T0607700888-MW-9,9.29,DO,1/14/2003,MG/L,=,1,37.9544511,-121.2705521,MONITORING,,,,EDF,MW-9,MW-9
SL0601346154-94MW-25,4.01,DO,7/30/2009,MG/L,=,0.01,37.99752224,-121.7596478,MONITORING,,,,EDF,94MW-25,94MW-25
AGC100012333-SJCDW00005,11.15,DO,10/25/2018,MG/L,=,0,38.01729,-121.1991,UNK,,,,AGLAND,SJCDW00005,SJCDW00005
AGC100012333-SJCDW00034,3.82,DO,10/22/2018,MG/L,=,0,37.68909,-121.36065,UNK,,,,AGLAND,SJCDW00034,SJCDW00034
T0607700146-PT-MW3,3.6,DO,2/22/2011,MG/L,=,0.1,38.14066703,-121.2613247,MONITORING,,,,EDF,PT-MW3,PT-MW3
T0607700214-MW8,1.88,DO,9/17/2012,MG/L,=,0.1,37.7448997,-121.4269966,MONITORING,,,,EDF,MW8,MW8
T0607700888-MW-4,4.6,DO,5/19/2003,MG/L,=,100,37.9544987,-121.2708282,MONITORING,,,,EDF,MW-4,MW-4
T0607700888-MW-7,12.2,DO,2/12/2003,MG/L,=,1,37.9544468,-121.2705437,MONITORING,,,,EDF,MW-7,MW-7
AGC100012331-ESJQC00010,3.14,DO,10/30/2018,MG/L,=,0,37.21438,-120.535,UNK,,,,AGLAND,ESJQC00010,ESJQC00010
T0609900374-MW-2,7,DO,11/8/2002,MG/L,=,1,37.5514845,-120.9099516,MONITORING,,,,EDF,MW-2,MW-2
T0607700146-PT-MW4,6.2,DO,2/22/2011,MG/L,=,0.1,38.14103164,-121.26115,MONITORING,,,,EDF,PT-MW4,PT-MW4
T0607700214-MW1,0.32,DO,9/17/2012,MG/L,=,0.1,37.7447786,-121.4269285,MONITORING,,,,EDF,MW1,MW1
T0609900374-MW-3,7.1,DO,5/2/2003,MG/L,=,1,37.5516962,-120.9097871,MONITORING,,,,EDF,MW-3,MW-3
AGC100012333-SJCDW00015,7.42,DO,10/25/2018,MG/L,=,0,37.93365,-121.07614,UNK,,,,AGLAND,SJCDW00015,SJCDW00015
T0607700888-MW-5,6.51,DO,2/12/2003,MG/L,=,1,37.9543176,-121.2707367,MONITORING,,,,EDF,MW-5,MW-5
DM-07,5.6,DO,3/8/2010,MG/L,,UNK,37.14563889,-120.9574722,MUNICIPAL,300,0,0,USGS,DM-07,DM-07
TRCY-07,0.1,DO,2/8/2005,MG/L,,UNK,37.84997222,-121.4457778,MUNICIPAL,83,23,50,USGS,TRCY-07,TRCY-07
TRLK-03,0.4,DO,1/28/2010,MG/L,,UNK,37.59861111,-120.8536667,MUNICIPAL,497,230,230,USGS,TRLK-03,TRLK-03
CGOLD-01,0.8,DO,5/8/2006,MG/L,,UNK,37.15961111,-119.8469167,MUNICIPAL,1007,100,907,USGS,CGOLD-01,CGOLD-01
CGOLD-05,1.4,DO,5/12/2006,MG/L,,UNK,37.35763889,-119.7213611,MUNICIPAL,0,0,0,USGS,CGOLD-05,CGOLD-05
MERFP-01,0.2,DO,4/13/2006,MG/L,<,UNK,37.17641667,-120.6266389,MUNICIPAL,368,208,84,USGS,MERFP-01,MERFP-01
MERFP-02,0.5,DO,5/1/2006,MG/L,,UNK,37.19744444,-120.1573889,MUNICIPAL,0,0,0,USGS,MERFP-02,MERFP-02
CGOLD-07,0.2,DO,5/16/2006,MG/L,<,UNK,37.45136111,-119.6380556,MUNICIPAL,462,60,402,USGS,CGOLD-07,CGOLD-07
TRLK-08,5.2,DO,3/23/2006,MG/L,,UNK,37.49133333,-120.5250556,MUNICIPAL,128,72,56,USGS,TRLK-08,TRLK-08
MERMW-05,8,DO,4/5/2006,MG/L,,UNK,37.18544444,-120.3901667,MUNICIPAL,68,22,46,USGS,MERMW-05,MERMW-05
TRLK-09,3.5,DO,3/23/2006,MG/L,,UNK,37.5225,-120.4344444,MUNICIPAL,338,76,262,USGS,TRLK-09,TRLK-09
CWISH-07,1.3,DO,5/22/2006,MG/L,,UNK,37.22247222,-119.48275,MUNICIPAL,900,100,800,USGS,CWISH-07,CWISH-07
TRCY-03,4.5,DO,2/11/2014,MG/L,,UNK,37.68341667,-121.4433333,MUNICIPAL,900,420,470,USGS,TRCY-03,TRCY-03
CE-QPC-05,8,DO,4/19/2006,MG/L,,UNK,37.63937681,-120.5829772,MUNICIPAL,117,97,20,USGS,CE-QPC-05,CE-QPC-05
CE-QPC-02,4.7,DO,3/1/2016,MG/L,,UNK,37.64116667,-120.7455,MUNICIPAL,300,124,-124,USGS,CE-QPC-02,CE-QPC-02
MER-05,0.2,DO,4/3/2006,MG/L,,UNK,37.28761111,-120.713,MUNICIPAL,268,248,20,USGS,MER-05,MER-05
MER-13,3.1,DO,4/13/2006,MG/L,,UNK,37.19044444,-120.5378611,MUNICIPAL,355,110,240,USGS,MER-13,MER-13
DM-21,6.6,DO,9/14/2015,MG/L,,UNK,37.54566667,-121.2639722,MUNICIPAL,500,0,0,USGS,DM-21,DM-21
DM-12,5.2,DO,9/14/2015,MG/L,,UNK,37.60991667,-121.2878611,MUNICIPAL,350,0,0,USGS,DM-12,DM-12
ESJ-06,3.1,DO,1/14/2014,MG/L,,UNK,38.10113889,-121.28025,MUNICIPAL,403,200,195,USGS,ESJ-06,ESJ-06
MER-14,6.6,DO,3/1/2016,MG/L,,UNK,37.36611111,-120.5763611,MUNICIPAL,734,261,469,USGS,MER-14,MER-14
DM-U-17,5.8,DO,3/23/2011,MG/L,,UNK,37.29069444,-121.0875556,MUNICIPAL,135,115,20,USGS,DM-U-17,DM-U-17
DM-16,0.2,DO,4/12/2010,MG/L,<,UNK,37.01133333,-120.6565278,MUNICIPAL,150,130,20,USGS,DM-16,DM-16
DM-17,0.2,DO,4/13/2010,MG/L,<,UNK,36.70502778,-120.8598056,MUNICIPAL,280,0,0,USGS,DM-17,DM-17
ESJ-10,0.6,DO,1/13/2014,MG/L,,UNK,38.05055556,-121.3423056,MUNICIPAL,364,156,198,USGS,ESJ-10,ESJ-10
MER-20,0.2,DO,5/1/2006,MG/L,<,UNK,37.19980556,-120.1411389,MUNICIPAL,923,335,574,USGS,MER-20,MER-20
DM-26,3.4,DO,9/15/2015,MG/L,,UNK,37.17347222,-121.0184444,MUNICIPAL,280,160,120,USGS,DM-26,DM-26
DM-U-04,3.1,DO,3/30/2010,MG/L,,UNK,37.01728056,-120.8999278,MUNICIPAL,110,90,20,USGS,DM-U-04,DM-U-04
MADCHOW-13,4.5,DO,4/29/2008,MG/L,,UNK,36.87352778,-120.1286944,MUNICIPAL,670,500,160,USGS,MADCHOW-13,MADCHOW-13
TRLKMW-04,6,DO,3/16/2006,MG/L,,UNK,37.54437778,-120.7934361,MUNICIPAL,101,91,5,USGS,TRLKMW-04,TRLKMW-04
MADCHOW-30,3,DO,5/21/2008,MG/L,,UNK,36.98861111,-120.3844444,MUNICIPAL,388,0,0,USGS,MADCHOW-30,MADCHOW-30
S7-SAC-C12,0.3,DO,11/14/2017,MG/L,,UNK,38.37530556,-120.97625,MUNICIPAL,0,131,20,USGS,S7-SAC-C12,S7-SAC-C12
S7-SAC-C06,4.9,DO,8/9/2017,MG/L,,UNK,38.34633333,-121.1235556,MUNICIPAL,294,254,40,USGS,S7-SAC-C06,S7-SAC-C06
MADCHOW-24,4.9,DO,3/16/2011,MG/L,,UNK,37.01138889,-120.3361667,MUNICIPAL,294,244,50,USGS,MADCHOW-24,MADCHOW-24
S7-SAC-C07,8.1,DO,8/10/2017,MG/L,,UNK,38.34975,-121.2188611,MUNICIPAL,220,160,60,USGS,S7-SAC-C07,S7-SAC-C07
S6-MCAW-M04,0.2,DO,9/26/2016,MG/L,<,UNK,38.42738889,-120.9169167,MUNICIPAL,205,100,105,USGS,S6-MCAW-M04,S6-MCAW-M04
TRCYFP-04,4.4,DO,1/5/2005,MG/L,,UNK,37.68227778,-121.437,MUNICIPAL,860,420,430,USGS,TRCYFP-04,TRCYFP-04
S3-MACK-M08,11.5,DO,11/20/2013,MG/L,,UNK,37.07261111,-120.3293056,MUNICIPAL,391,303,84,USGS,S3-MACK-M08,S3-MACK-M08
MADCHOW-17,5.7,DO,5/1/2008,MG/L,,UNK,37.03508333,-119.8083611,MUNICIPAL,140,0,0,USGS,MADCHOW-17,MADCHOW-17
S3-MACK-M04,7.7,DO,4/10/2014,MG/L,,UNK,36.95608333,-120.3730556,MUNICIPAL,340,300,40,USGS,S3-MACK-M04,S3-MACK-M04
S3-MACK-M09,6.8,DO,11/21/2013,MG/L,,UNK,36.99575,-120.2425278,MUNICIPAL,500,0,0,USGS,S3-MACK-M09,S3-MACK-M09
S3-MACK-M17,8.2,DO,3/20/2014,MG/L,,UNK,37.11916667,-120.3524722,MUNICIPAL,300,180,120,USGS,S3-MACK-M17,S3-MACK-M17
S3-MACK-M28,0.2,DO,4/9/2014,MG/L,<,UNK,37.12575,-120.0757778,MUNICIPAL,340,0,0,USGS,S3-MACK-M28,S3-MACK-M28
S7-SAC-SA09,6.5,DO,11/1/2017,MG/L,,UNK,38.50075,-121.2113056,MUNICIPAL,200,175,25,USGS,S7-SAC-SA09,S7-SAC-SA09
MADCHOW-20,7.1,DO,5/7/2008,MG/L,,UNK,36.88391667,-120.2824444,MUNICIPAL,352,0,0,USGS,MADCHOW-20,MADCHOW-20
S6-MCAW-C13,5.9,DO,8/10/2016,MG/L,,UNK,38.67761111,-120.7240278,MUNICIPAL,150,0,0,USGS,S6-MCAW-C13,S6-MCAW-C13
TRLKMW-01,0.2,DO,3/15/2006,MG/L,,UNK,37.56355,-121.0573972,MUNICIPAL,113,103,5,USGS,TRLKMW-01,TRLKMW-01
MADCHOW-11,7.5,DO,4/24/2008,MG/L,,UNK,37.09477778,-120.1474722,MUNICIPAL,780,385,385,USGS,MADCHOW-11,MADCHOW-11
MADCHOW-21,6.7,DO,5/7/2008,MG/L,,UNK,36.96633333,-119.7951111,MUNICIPAL,320,240,80,USGS,MADCHOW-21,MADCHOW-21
S3-MACK-M26,6,DO,12/10/2013,MG/L,,UNK,37.00508333,-119.8881944,MUNICIPAL,285,0,0,USGS,S3-MACK-M26,S3-MACK-M26
SIERRA-GL-03,9.2,DO,8/12/2008,MG/L,,UNK,37.79505556,-119.3417778,MUNICIPAL,0,0,0,USGS,SIERRA-GL-03,SIERRA-GL-03
Vanadium Study,0.2,DO,1/31/2012,MG/L,<,UNK,38.02980278,-121.3472472,MUNICIPAL,580,560,20,USGS,Vanadium Study,Vanadium Study
Vanadium Study,0.2,DO,1/31/2012,MG/L,<,UNK,37.81894444,-121.2663889,MUNICIPAL,580,560,20,USGS,Vanadium Study,Vanadium Study
Vanadium Study,0.2,DO,2/6/2012,MG/L,<,UNK,37.93909093,-121.2621676,MUNICIPAL,580,560,20,USGS,Vanadium Study,Vanadium Study
Vanadium Study,0.2,DO,2/6/2012,MG/L,<,UNK,37.8971,-121.2694,MUNICIPAL,580,560,20,USGS,Vanadium Study,Vanadium Study
Vanadium Study,0.2,DO,2/6/2012,MG/L,<,UNK,38.04416667,-121.3233333,MUNICIPAL,580,560,20,USGS,Vanadium Study,Vanadium Study
Vanadium Study,2.3,DO,2/8/2012,MG/L,,UNK,37.95993056,-121.31385,MUNICIPAL,580,560,20,USGS,Vanadium Study,Vanadium Study
SIERRA-VL-02,6.2,DO,7/31/2008,MG/L,,UNK,38.1475,-120.0730833,MUNICIPAL,580,0,0,USGS,SIERRA-VL-02,SIERRA-VL-02
ESJ-19:ESJDD-04,0,DO,2/16/2005,MG/L,,UNK,37.98855556,-121.3073611,MUNICIPAL,519,195,300,USGS,ESJ-19:ESJDD-04,ESJ-19:ESJDD-04
SIERRA-G-13,9.8,DO,8/21/2008,MG/L,,UNK,38.65730556,-120.6040833,MUNICIPAL,400,60,340,USGS,SIERRA-G-13,SIERRA-G-13
Vanadium Study,0.2,DO,1/30/2012,MG/L,<,UNK,38.02980278,-121.3472472,MUNICIPAL,580,560,20,USGS,Vanadium Study,Vanadium Study
T0609900374-MW-1,6,DO,12/18/2001,MG/L,=,1,37.5515912,-120.9102784,MONITORING,,,,EDF,MW-1,MW-1
T0607700214-MW4,1.2,DO,10/8/2012,MG/L,=,0.1,37.7450148,-121.427024,MONITORING,,,,EDF,MW4,MW4
T0607700888-MW-6,4.8,DO,5/19/2003,MG/L,=,100,37.9543569,-121.2708652,MONITORING,,,,EDF,MW-6,MW-6
AGC100012333-SJCDW00044,6.67,DO,10/25/2018,MG/L,=,0,37.97834,-121.06083,UNK,,,,AGLAND,SJCDW00044,SJCDW00044
T0609900349-MW-8,3.6,DO,8/6/2007,MG/L,=,1,37.50113298,-120.8524537,MONITORING,,,,EDF,MW-8,MW-8
AGC100012333-SJCDW00011,4.33,DO,10/25/2018,MG/L,=,0,37.94504,-121.21806,UNK,,,,AGLAND,SJCDW00011,SJCDW00011
T0607715874-MW3B,2.14,DO,11/14/2013,MG/L,=,1,37.9563037,-121.2892724,MONITORING,58.95,55,5,EDF,MW3B,MW3B
T0609900374-MW-1,5.3,DO,2/25/2003,MG/L,=,1,37.5515912,-120.9102784,MONITORING,,,,EDF,MW-1,MW-1
T0607700888-MW-10,6.6,DO,5/19/2003,MG/L,=,100,37.9545345,-121.2706364,MONITORING,,,,EDF,MW-10,MW-10
T0607700888-MW-5,4.3,DO,5/19/2003,MG/L,=,100,37.9543176,-121.2707367,MONITORING,,,,EDF,MW-5,MW-5
AGC100012331-ESJQC00001,2,DO,10/31/2018,MG/L,=,0,37.75215,-120.99374,UNK,,,,AGLAND,ESJQC00001,ESJQC00001
T0609900374-MW-3,5.6,DO,2/25/2003,MG/L,=,1,37.5516962,-120.9097871,MONITORING,,,,EDF,MW-3,MW-3
T0607715874-MW2B,2.14,DO,11/14/2013,MG/L,=,1,37.9561404,-121.2892283,MONITORING,60.1,55,5,EDF,MW2B,MW2B
AGC100012333-SJCDW00049,7.84,DO,10/24/2018,MG/L,=,0,37.91238,-121.02647,UNK,,,,AGLAND,SJCDW00049,SJCDW00049
T0609900374-MW-3,6.3,DO,5/22/2002,MG/L,=,1,37.5516962,-120.9097871,MONITORING,,,,EDF,MW-3,MW-3
AGC100012333-SJCDW00030,7.34,DO,10/24/2018,MG/L,=,0,37.85295,-121.04122,UNK,,,,AGLAND,SJCDW00030,SJCDW00030
T0609900374-MW-5,4.8,DO,2/25/2003,MG/L,=,1,37.5516949,-120.9101607,MONITORING,,,,EDF,MW-5,MW-5
AGC100012333-SJCDW00047,7.92,DO,10/22/2018,MG/L,=,0,38.09537,-121.21233,UNK,,,,AGLAND,SJCDW00047,SJCDW00047
AGC100012333-SJCDW00010,9.15,DO,10/23/2018,MG/L,=,0,37.80344,-120.95754,UNK,,,,AGLAND,SJCDW00010,SJCDW00010
T0609900374-MW-2,6.6,DO,2/25/2003,MG/L,=,1,37.5514845,-120.9099516,MONITORING,,,,EDF,MW-2,MW-2
T0607700888-MW-8,2.22,DO,2/12/2003,MG/L,=,1,37.9545366,-121.2706205,MONITORING,,,,EDF,MW-8,MW-8
T0607700846-MW-2,2.9,DO,4/25/2003,MG/L,=,1,37.7387827,-121.4744407,MONITORING,,,,EDF,MW-2,MW-2
DM-04,0.2,DO,3/2/2010,MG/L,<,UNK,37.04547222,-120.63625,MUNICIPAL,180,115,57,USGS,DM-04,DM-04
CGOLD-08,1.6,DO,5/16/2006,MG/L,,UNK,37.32941667,-119.6360556,MUNICIPAL,225,0,0,USGS,CGOLD-08,CGOLD-08
CGOLD-02,0.2,DO,5/9/2006,MG/L,<,UNK,37.21344444,-119.6816389,MUNICIPAL,750,100,650,USGS,CGOLD-02,CGOLD-02
TRCY-10,0.2,DO,12/7/2011,MG/L,,UNK,37.96919444,-121.5703611,MUNICIPAL,185,175,10,USGS,TRCY-10,TRCY-10
CGOLD-02,0.2,DO,5/17/2016,MG/L,,UNK,37.21344444,-119.6816389,MUNICIPAL,750,100,650,USGS,CGOLD-02,CGOLD-02
MODFP-02,0.3,DO,3/13/2006,MG/L,,UNK,37.62413889,-121.0861111,MUNICIPAL,183,174,5,USGS,MODFP-02,MODFP-02
TRLK-05,2.5,DO,2/8/2016,MG/L,,UNK,37.5075,-120.8466944,MUNICIPAL,472,204,253,USGS,TRLK-05,TRLK-05
CGOLD-06,0.8,DO,5/15/2006,MG/L,,UNK,37.41444444,-119.7305556,MUNICIPAL,377,60,317,USGS,CGOLD-06,CGOLD-06
TRLK-06,3.8,DO,3/22/2006,MG/L,,UNK,37.59386111,-120.9909722,MUNICIPAL,221,105,108,USGS,TRLK-06,TRLK-06
ESJFP-10,3.9,DO,1/28/2005,MG/L,,UNK,38.00080556,-121.2686667,MUNICIPAL,540,200,320,USGS,ESJFP-10,ESJFP-10
CGOLD-04,5.4,DO,5/10/2006,MG/L,,UNK,37.35416667,-119.6879167,MUNICIPAL,500,55,445,USGS,CGOLD-04,CGOLD-04
TRCY-11,0.3,DO,2/10/2014,MG/L,,UNK,37.75547222,-121.3749722,MUNICIPAL,400,310,90,USGS,TRCY-11,TRCY-11
CGOLD-16,6.3,DO,5/3/2016,MG/L,,UNK,37.41938889,-119.6051944,MUNICIPAL,500,120,100,USGS,CGOLD-16,CGOLD-16
CWISH-03,0.3,DO,5/11/2006,MG/L,,UNK,37.31405556,-119.5348056,MUNICIPAL,472,50,422,USGS,CWISH-03,CWISH-03
CWISH-04,3.2,DO,6/14/2010,MG/L,,UNK,37.33286111,-119.5811944,MUNICIPAL,700,52,648,USGS,CWISH-04,CWISH-04
CE-QPC-02,6.2,DO,3/10/2010,MG/L,,UNK,37.64116667,-120.7455,MUNICIPAL,300,124,-124,USGS,CE-QPC-02,CE-QPC-02
MOD-02,6.5,DO,3/14/2006,MG/L,,UNK,37.68569444,-121.0013333,MUNICIPAL,395,91,275,USGS,MOD-02,MOD-02
MOD-02,4.9,DO,2/10/2016,MG/L,,UNK,37.68569444,-121.0013333,MUNICIPAL,395,91,275,USGS,MOD-02,MOD-02
DM-22,0.2,DO,6/15/2010,MG/L,<,UNK,36.89252778,-120.56375,MUNICIPAL,355,280,65,USGS,DM-22,DM-22
MER-14,1.4,DO,1/27/2010,MG/L,,UNK,37.36611111,-120.5763611,MUNICIPAL,734,261,469,USGS,MER-14,MER-14
COS-10,5.4,DO,1/15/2014,MG/L,,UNK,38.21766667,-121.2266944,MUNICIPAL,268,0,0,USGS,COS-10,COS-10
DM-26,4.6,DO,6/17/2010,MG/L,,UNK,37.17347222,-121.0184444,MUNICIPAL,280,160,120,USGS,DM-26,DM-26
MER-11,1.5,DO,4/12/2006,MG/L,,UNK,37.23294444,-120.2573889,MUNICIPAL,630,234,386,USGS,MER-11,MER-11
MER-21,0.2,DO,4/5/2006,MG/L,,UNK,37.18522113,-120.3904603,MUNICIPAL,345,225,-225,USGS,MER-21,MER-21
DM-U-05,5.6,DO,3/30/2010,MG/L,,UNK,37.01728056,-120.8999278,MUNICIPAL,355,335,20,USGS,DM-U-05,DM-U-05
DM-U-08,0.3,DO,3/31/2010,MG/L,,UNK,36.88959444,-120.6701639,MUNICIPAL,395,375,20,USGS,DM-U-08,DM-U-08
ESJ-12,5.8,DO,1/13/2005,MG/L,,UNK,38.02020066,-121.1088319,MUNICIPAL,270,190,80,USGS,ESJ-12,ESJ-12
MER-23,0.2,DO,6/11/2006,MG/L,<,UNK,37.13713889,-120.5312778,MUNICIPAL,485,350,125,USGS,MER-23,MER-23
DM-U-01,0.2,DO,3/16/2010,MG/L,<,UNK,37.10355552,-120.8343608,MUNICIPAL,0,0,0,USGS,DM-U-01,DM-U-01
S7-SAC-C10,8.1,DO,8/21/2017,MG/L,,UNK,38.27277778,-120.9968889,MUNICIPAL,260,260,-260,USGS,S7-SAC-C10,S7-SAC-C10
S3-MACK-M27,4.1,DO,12/10/2013,MG/L,,UNK,37.04419444,-119.9844722,MUNICIPAL,369,0,0,USGS,S3-MACK-M27,S3-MACK-M27
MADCHOW-14,6.1,DO,4/30/2008,MG/L,,UNK,36.85208333,-120.0738333,MUNICIPAL,388,0,0,USGS,MADCHOW-14,MADCHOW-14
NSJ-QPC-07,2.2,DO,1/15/2014,MG/L,,UNK,38.20505556,-120.8275,MUNICIPAL,310,100,210,USGS,NSJ-QPC-07,NSJ-QPC-07
TRCYFP-02,1.8,DO,1/4/2005,MG/L,,UNK,37.75286111,-121.43475,MUNICIPAL,1148,337,791,USGS,TRCYFP-02,TRCYFP-02
NSJ-QPC-02,4.2,DO,12/8/2011,MG/L,,UNK,37.83016667,-120.9158611,MUNICIPAL,175,130,45,USGS,NSJ-QPC-02,NSJ-QPC-02
MADCHOW-18,7.2,DO,5/6/2008,MG/L,,UNK,36.92411111,-120.0349722,MUNICIPAL,330,0,0,USGS,MADCHOW-18,MADCHOW-18
S6-MCAW-M08,4.4,DO,9/15/2016,MG/L,,UNK,38.37830556,-120.5376667,MUNICIPAL,517,35,482,USGS,S6-MCAW-M08,S6-MCAW-M08
S3-MACK-M14,5.8,DO,12/11/2013,MG/L,,UNK,36.96608333,-120.1562222,MUNICIPAL,400,0,0,USGS,S3-MACK-M14,S3-MACK-M14
MADCHOW-28,6.6,DO,3/16/2011,MG/L,,UNK,37.03233333,-120.3612222,MUNICIPAL,216,204,8,USGS,MADCHOW-28,MADCHOW-28
S3-MACK-M07,5.8,DO,12/12/2013,MG/L,,UNK,37.09152778,-120.4229722,MUNICIPAL,300,170,130,USGS,S3-MACK-M07,S3-MACK-M07
S3-MACK-M15,6.2,DO,12/5/2013,MG/L,,UNK,37.00438889,-120.2041111,MUNICIPAL,420,360,60,USGS,S3-MACK-M15,S3-MACK-M15
S3-MACK-M25,6.4,DO,3/19/2014,MG/L,,UNK,36.97283333,-119.8883889,MUNICIPAL,310,0,0,USGS,S3-MACK-M25,S3-MACK-M25
S6-MCAW-C14,7.7,DO,8/23/2016,MG/L,,UNK,38.68472222,-120.6802778,MUNICIPAL,400,37,363,USGS,S6-MCAW-C14,S6-MCAW-C14
S6-MCAW-C03,0.2,DO,11/15/2016,MG/L,,UNK,38.59308333,-120.9580556,MUNICIPAL,300,52,248,USGS,S6-MCAW-C03,S6-MCAW-C03
MADCHOWFP-04,3.3,DO,5/21/2008,MG/L,,UNK,37.14536111,-120.14825,MUNICIPAL,200,184,12,USGS,MADCHOWFP-04,MADCHOWFP-04
Vanadium Study,0.2,DO,1/31/2012,MG/L,<,UNK,38.04416667,-121.3233333,MUNICIPAL,580,560,20,USGS,Vanadium Study,Vanadium Study
